customer_id,arrival_time,service_time,drink,amount,quantity,payment_method,age,id_bartender,type_bartender,interarrival_seconds,arrival_seconds
2354,2025-09-24 23:05:36.155737,183.45147057224517,Cerveza,300.0,1,qr,23,C003,cerveza,32.82073630814787,154570.42255998618
2355,2025-09-24 23:06:08.976473,193.20958774688143,Cerveza,300.0,1,mercado_pago,50,C005,cerveza,83.60828999164278,154603.24329629433
2356,2025-09-24 23:07:32.584763,388.8795426592578,Negroni,1200.0,1,efectivo,36,T003,coctel,22.51056037883949,154686.85158628598
2357,2025-09-24 23:07:55.095324,196.9616858224294,Cerveza,300.0,1,tarjeta,44,C001,cerveza,68.95512278655012,154709.36214666482
2358,2025-09-24 23:09:04.050446,184.30805853606498,Cerveza,300.0,1,efectivo,22,C004,cerveza,93.91329457651709,154778.31726945136
2359,2025-09-24 23:10:37.963741,167.688534127668,Cerveza,300.0,1,mercado_pago,40,C001,cerveza,92.03737732334766,154872.23056402788
2360,2025-09-24 23:12:10.001118,199.36756494169182,Cerveza,300.0,1,qr,32,C002,cerveza,88.77307560510071,154964.26794135122
2361,2025-09-24 23:13:38.774194,146.87745277706534,Cerveza,300.0,1,qr,41,C005,cerveza,43.24722954342375,155053.04101695633
2362,2025-09-24 23:14:22.021423,169.99150745119093,Cerveza,300.0,1,tarjeta,45,C003,cerveza,50.11405474041484,155096.28824649975
2363,2025-09-24 23:15:12.135478,185.93940657778157,Cerveza,300.0,1,qr,26,C004,cerveza,99.76601560834317,155146.40230124016
2364,2025-09-24 23:16:51.901494,216.81647590239294,Cerveza,300.0,1,tarjeta,22,C001,cerveza,136.98884278656985,155246.1683168485
2365,2025-09-24 23:19:08.890337,197.23426954182668,Cerveza,300.0,1,tarjeta,56,C004,cerveza,103.21978235844621,155383.15715963507
2366,2025-09-24 23:20:52.110119,213.97300016742588,Cerveza,300.0,1,efectivo,59,C003,cerveza,63.970141709846715,155486.3769419935
2367,2025-09-24 23:21:56.080261,190.49992429324266,Cerveza,300.0,1,tarjeta,41,C002,cerveza,52.99875154123819,155550.34708370335
2368,2025-09-24 23:22:49.079012,156.13650741853525,Cerveza,300.0,1,mercado_pago,26,C005,cerveza,25.85114962533288,155603.3458352446
2369,2025-09-24 23:23:14.930162,177.19200692262652,Cerveza,300.0,1,tarjeta,20,C004,cerveza,29.938350470846903,155629.19698486992
2370,2025-09-24 23:23:44.868512,166.88345890453192,Cerveza,300.0,1,tarjeta,46,C001,cerveza,65.41163321647791,155659.13533534078
2371,2025-09-24 23:24:50.280146,181.95737211394822,Cerveza,300.0,1,tarjeta,21,C005,cerveza,47.31419955397997,155724.54696855726
2372,2025-09-24 23:25:37.594345,172.97403566971198,Cerveza,300.0,1,efectivo,18,C003,cerveza,101.68627396022342,155771.86116811124
2373,2025-09-24 23:27:19.280619,174.78948165035132,Cerveza,300.0,1,tarjeta,52,C004,cerveza,81.3147790405118,155873.54744207146
2374,2025-09-24 23:28:40.595398,386.6692119490904,Margarita,1200.0,1,efectivo,23,T001,coctel,72.4535653958826,155954.86222111198
2375,2025-09-24 23:29:53.048964,195.41577862522578,Cerveza,300.0,1,mercado_pago,59,C002,cerveza,38.59204968918586,156027.31578650785
2376,2025-09-24 23:30:31.641013,195.8858291463829,Cerveza,300.0,1,efectivo,60,C001,cerveza,56.888528081219405,156065.90783619703
2377,2025-09-24 23:31:28.529541,219.56215013316933,Cerveza,300.0,1,mercado_pago,37,C004,cerveza,87.41677104908106,156122.79636427824
2378,2025-09-24 23:32:55.946312,178.77197481872366,Cerveza,300.0,1,efectivo,24,C005,cerveza,113.84016932729128,156210.21313532733
2379,2025-09-24 23:34:49.786482,184.8117458830915,Cerveza,300.0,1,mercado_pago,58,C003,cerveza,64.66302317658005,156324.05330465463
2380,2025-09-24 23:35:54.449505,197.63826600724428,Cerveza,300.0,1,qr,28,C002,cerveza,100.41851144575584,156388.7163278312
2381,2025-09-24 23:37:34.868016,185.99758771163937,Cerveza,300.0,1,efectivo,56,C001,cerveza,80.93367560485802,156489.13483927696
2382,2025-09-24 23:38:55.801692,173.5184970520457,Cerveza,300.0,1,efectivo,28,C004,cerveza,80.8189325376716,156570.06851488183
2383,2025-09-24 23:40:16.620624,178.44235486945007,Cerveza,300.0,1,qr,64,C001,cerveza,92.80414514526746,156650.8874474195
2384,2025-09-24 23:41:49.424770,150.21935495949842,Cerveza,300.0,1,efectivo,50,C005,cerveza,38.12482716176911,156743.69159256475
2385,2025-09-24 23:42:27.549597,433.17138332385844,Old Fashioned,1200.0,1,qr,63,T002,coctel,113.18920110521032,156781.81641972653
2386,2025-09-24 23:44:20.738798,382.1685918749986,Cosmopolitan,1200.0,1,tarjeta,28,T003,coctel,20.34707148901852,156895.00562083174
2387,2025-09-24 23:44:41.085869,166.38149411960882,Cerveza,300.0,1,efectivo,50,C002,cerveza,128.49627417231764,156915.35269232077
2388,2025-09-24 23:46:49.582143,186.17887139547213,Cerveza,300.0,1,efectivo,35,C003,cerveza,58.38859551944871,157043.8489664931
2389,2025-09-24 23:47:47.970739,183.28868920193042,Cerveza,300.0,1,efectivo,61,C004,cerveza,64.04440372582462,157102.23756201254
2390,2025-09-24 23:48:52.015143,168.0132696872628,Cerveza,300.0,1,mercado_pago,21,C004,cerveza,41.699453639889754,157166.28196573837
2391,2025-09-24 23:49:33.714596,177.3643410464538,Cerveza,300.0,1,qr,28,C001,cerveza,90.20021634981248,157207.98141937825
2392,2025-09-24 23:51:03.914813,233.14965349722385,Cerveza,300.0,1,tarjeta,25,C002,cerveza,87.47266314335616,157298.18163572808
2393,2025-09-24 23:52:31.387476,385.4843462647574,Daiquiri,1200.0,1,tarjeta,25,T001,coctel,25.33751366146928,157385.65429887144
2394,2025-09-24 23:52:56.724990,409.29159719851435,Manhattan,1200.0,1,mercado_pago,56,T002,coctel,122.30823476820169,157410.9918125329
2395,2025-09-24 23:54:59.033224,206.40306922852702,Cerveza,300.0,1,mercado_pago,42,C005,cerveza,20.28814625803838,157533.3000473011
2396,2025-09-24 23:55:19.321371,186.60045269461094,Cerveza,300.0,1,mercado_pago,19,C003,cerveza,34.93631099992582,157553.58819355915
2397,2025-09-24 23:55:54.257682,395.8690679538008,Gimlet,1200.0,1,efectivo,33,T003,coctel,46.84380602912445,157588.5245045591
2398,2025-09-24 23:56:41.101488,162.13181413093793,Cerveza,300.0,1,tarjeta,62,C005,cerveza,60.378058452312025,157635.3683105882
2399,2025-09-24 23:57:41.479546,202.07155009857402,Cerveza,300.0,1,tarjeta,62,C001,cerveza,61.6183721375046,157695.7463690405
2400,2025-09-24 23:58:43.097918,163.95087793215018,Cerveza,581.92,1,efectivo,57,C002,cerveza,31.743632423661325,157757.36474117803
2401,2025-09-24 23:59:14.841551,137.28651059105005,Cerveza,300.0,1,mercado_pago,62,C004,cerveza,22.870838947366995,157789.1083736017
2402,2025-09-24 23:59:37.712390,386.97797266146597,Caipirinha,1200.0,1,mercado_pago,42,T002,coctel,47.22669825505926,157811.97921254905
2403,2025-09-25 00:00:24.939088,192.40369280655176,Cerveza,300.0,1,mercado_pago,48,C003,cerveza,59.83501809884123,157859.2059108041
2404,2025-09-25 00:01:24.774106,219.24637699361844,Cerveza,300.0,1,qr,51,C005,cerveza,20.484043134941704,157919.04092890295
2405,2025-09-25 00:01:45.258149,371.8989836952042,Martini,1200.0,1,efectivo,59,T001,coctel,50.85926684443842,157939.52497203788
2406,2025-09-25 00:02:36.117416,149.73282002397144,Cerveza,300.0,1,efectivo,43,C003,cerveza,34.57357460667789,157990.3842388823
2407,2025-09-25 00:03:10.690990,144.25921302573502,Cerveza,300.0,1,efectivo,53,C001,cerveza,86.23321165512411,158024.957813489
2408,2025-09-25 00:04:36.924202,168.0575012724674,Cerveza,300.0,1,mercado_pago,26,C005,cerveza,21.997889083249902,158111.1910251441
2409,2025-09-25 00:04:58.922091,461.3863882570119,Mojito,1200.0,1,efectivo,29,T003,coctel,36.818307167666376,158133.18891422736
2410,2025-09-25 00:05:35.740398,193.3466851504664,Cerveza,300.0,1,efectivo,53,C004,cerveza,48.1088978385726,158170.00722139503
2411,2025-09-25 00:06:23.849296,175.06182041853032,Cerveza,300.0,1,tarjeta,25,C004,cerveza,80.8841968359416,158218.1161192336
2412,2025-09-25 00:07:44.733493,173.78922539726324,Cerveza,300.0,1,qr,62,C003,cerveza,63.46497352326143,158299.00031606955
2413,2025-09-25 00:08:48.198467,168.9390893344577,Cerveza,300.0,1,qr,43,C005,cerveza,42.224590316426685,158362.4652895928
2414,2025-09-25 00:09:30.423057,192.02937713762336,Cerveza,300.0,1,efectivo,40,C001,cerveza,58.15683768276473,158404.68987990922
2415,2025-09-25 00:10:28.579895,202.67029644647573,Cerveza,300.0,1,qr,50,C005,cerveza,65.12295810072557,158462.84671759198
2416,2025-09-25 00:11:33.702853,178.03372491803128,Cerveza,300.0,1,efectivo,59,C001,cerveza,73.76738089220316,158527.9696756927
2417,2025-09-25 00:12:47.470234,407.0254346724843,Negroni,1200.0,1,qr,34,T002,coctel,45.902933327084746,158601.7370565849
2418,2025-09-25 00:13:33.373167,209.09928515553597,Cerveza,300.0,1,tarjeta,56,C004,cerveza,101.44108529104696,158647.639989912
2419,2025-09-25 00:15:14.814252,411.82877797205657,Margarita,1200.0,1,mercado_pago,26,T001,coctel,23.09699230792362,158749.08107520302
2420,2025-09-25 00:15:37.911245,177.41307055421478,Cerveza,300.0,1,qr,36,C003,cerveza,49.17346997144533,158772.17806751095
2421,2025-09-25 00:16:27.084714,419.7820494065442,Old Fashioned,1200.0,1,efectivo,60,T003,coctel,28.89849635267233,158821.3515374824
2422,2025-09-25 00:16:55.983211,191.07973392382286,Cerveza,300.0,1,efectivo,59,C001,cerveza,44.33318322563655,158850.25003383507
2423,2025-09-25 00:17:40.316394,181.93576514240922,Cerveza,300.0,1,mercado_pago,18,C003,cerveza,94.8304381995519,158894.5832170607
2424,2025-09-25 00:19:15.146832,174.55294278035808,Cerveza,300.0,1,tarjeta,48,C005,cerveza,74.58968446044501,158989.41365526023
2425,2025-09-25 00:20:29.736517,178.6567374960393,Cerveza,300.0,1,tarjeta,41,C004,cerveza,82.93873322767132,159064.0033397207
2426,2025-09-25 00:21:52.675250,138.02563906786546,Cerveza,300.0,1,qr,39,C004,cerveza,90.16687012307746,159146.94207294835
2427,2025-09-25 00:23:22.842120,424.2933441001271,Cosmopolitan,1200.0,1,tarjeta,18,T001,coctel,53.92737454878043,159237.10894307142
2428,2025-09-25 00:24:16.769495,184.09145899276479,Cerveza,300.0,1,mercado_pago,49,C005,cerveza,20.835543842508248,159291.0363176202
2429,2025-09-25 00:24:37.605038,218.2167800840351,Cerveza,300.0,1,tarjeta,56,C001,cerveza,38.88781126761681,159311.8718614627
2430,2025-09-25 00:25:16.492850,211.19898911743925,Cerveza,300.0,1,mercado_pago,48,C003,cerveza,35.18925720490074,159350.75967273032
2431,2025-09-25 00:25:51.682107,197.87546354768006,Cerveza,300.0,1,qr,37,C002,cerveza,85.01164055760958,159385.94892993523
2432,2025-09-25 00:27:16.693747,376.73455027298877,Daiquiri,1200.0,1,qr,63,T002,coctel,115.5282508499869,159470.96057049284
2433,2025-09-25 00:29:12.221998,191.08321122721202,Cerveza,300.0,1,tarjeta,59,C005,cerveza,75.50536627768246,159586.48882134282
2434,2025-09-25 00:30:27.727365,397.60121288858056,Manhattan,1200.0,1,efectivo,33,T003,coctel,97.14493810168366,159661.9941876205
2435,2025-09-25 00:32:04.872303,393.3511057736949,Gimlet,1200.0,1,efectivo,23,T002,coctel,33.3390515491143,159759.13912572217
2436,2025-09-25 00:32:38.211354,157.6854220962003,Cerveza,300.0,1,efectivo,64,C003,cerveza,92.51203036231739,159792.4781772713
2437,2025-09-25 00:34:10.723385,193.71522794198873,Cerveza,300.0,1,qr,32,C002,cerveza,25.051633242921,159884.99020763361
2438,2025-09-25 00:34:35.775018,156.95643592015955,Cerveza,300.0,1,mercado_pago,57,C004,cerveza,76.33509088238108,159910.04184087654
2439,2025-09-25 00:35:52.110109,190.78333907826868,Cerveza,300.0,1,tarjeta,40,C001,cerveza,37.703067062631945,159986.37693175892
2440,2025-09-25 00:36:29.813176,413.95074605310026,Caipirinha,1200.0,1,qr,50,T001,coctel,56.53985827331578,160024.07999882154
2441,2025-09-25 00:37:26.353034,202.82105682522982,Cerveza,300.0,1,qr,56,C005,cerveza,27.11301934572866,160080.61985709486
2442,2025-09-25 00:37:53.466053,148.91830291409494,Cerveza,300.0,1,tarjeta,46,C001,cerveza,117.36602745190689,160107.7328764406
2443,2025-09-25 00:39:50.832081,173.78041515826064,Cerveza,300.0,1,tarjeta,39,C004,cerveza,120.48693726118826,160225.0989038925
2444,2025-09-25 00:41:51.319018,199.39968139426284,Cerveza,300.0,1,efectivo,19,C003,cerveza,109.91888263384931,160345.5858411537
2445,2025-09-25 00:43:41.237901,187.29545643666626,Cerveza,300.0,1,tarjeta,62,C002,cerveza,122.9281203161304,160455.50472378754
2446,2025-09-25 00:45:44.166021,180.85515176961076,Cerveza,300.0,1,tarjeta,65,C003,cerveza,60.646889444101575,160578.43284410366
2447,2025-09-25 00:46:44.812911,208.21569997702818,Cerveza,300.0,1,efectivo,64,C001,cerveza,68.35479451893828,160639.07973354775
2448,2025-09-25 00:47:53.167705,211.16586070100638,Cerveza,300.0,1,tarjeta,57,C005,cerveza,56.1621801160786,160707.4345280667
2449,2025-09-25 00:48:49.329885,172.50580931147644,Cerveza,300.0,1,tarjeta,46,C004,cerveza,26.97788389429592,160763.59670818277
2450,2025-09-25 00:49:16.307769,147.977490335063,Cerveza,300.0,1,efectivo,53,C002,cerveza,53.62117794138301,160790.57459207706
2451,2025-09-25 00:50:09.928947,172.58114177940405,Cerveza,300.0,1,mercado_pago,23,C003,cerveza,83.22448944924074,160844.19577001844
2452,2025-09-25 00:51:33.153436,185.10070428156416,Cerveza,300.0,1,tarjeta,47,C001,cerveza,109.52884675253543,160927.42025946768
2453,2025-09-25 00:53:22.682283,226.45699660615367,Cerveza,300.0,1,qr,40,C005,cerveza,71.0021708953366,161036.9491062202
2454,2025-09-25 00:54:33.684454,369.6416492382827,Martini,1200.0,1,tarjeta,42,T003,coctel,49.195309972881304,161107.95127711556
2455,2025-09-25 00:55:22.879764,204.4838039376498,Cerveza,300.0,1,efectivo,40,C004,cerveza,29.812604974881026,161157.14658708844
2456,2025-09-25 00:55:52.692369,170.95821857982432,Cerveza,300.0,1,qr,56,C002,cerveza,36.17341963460801,161186.9591920633
2457,2025-09-25 00:56:28.865789,205.3612089486209,Cerveza,300.0,1,qr,53,C001,cerveza,112.58888335419365,161223.13261169792
2458,2025-09-25 00:58:21.454672,170.85032468260337,Cerveza,300.0,1,efectivo,28,C004,cerveza,75.72831199310681,161335.7214950521
2459,2025-09-25 00:59:37.182984,167.24289604221372,Cerveza,300.0,1,mercado_pago,37,C005,cerveza,57.733215654548744,161411.4498070452
2460,2025-09-25 01:00:34.916200,167.3501084426784,Cerveza,300.0,1,mercado_pago,49,C003,cerveza,75.26845351399787,161469.18302269976
2461,2025-09-25 01:01:50.184653,181.2311964304558,Cerveza,300.0,1,tarjeta,48,C002,cerveza,73.47868041088869,161544.45147621376
2462,2025-09-25 01:03:03.663334,195.22347865579044,Cerveza,300.0,1,efectivo,40,C004,cerveza,92.63829988807433,161617.93015662464
2463,2025-09-25 01:04:36.301634,191.2287753455899,Cerveza,300.0,1,tarjeta,24,C001,cerveza,56.44762032856815,161710.56845651273
2464,2025-09-25 01:05:32.749254,164.6550477433663,Cerveza,300.0,1,qr,23,C004,cerveza,22.794798197862605,161767.0160768413
2465,2025-09-25 01:05:55.544052,182.26515968000655,Cerveza,300.0,1,mercado_pago,31,C005,cerveza,60.2920783661741,161789.81087503917
2466,2025-09-25 01:06:55.836130,359.01778673864914,Mojito,1200.0,1,mercado_pago,22,T001,coctel,67.2453176401769,161850.10295340535
2467,2025-09-25 01:08:03.081448,136.93310204973318,Cerveza,300.0,1,tarjeta,18,C003,cerveza,102.91183179082967,161917.34827104554
2468,2025-09-25 01:09:45.993280,166.1142617894322,Cerveza,300.0,1,efectivo,22,C002,cerveza,72.72432015870908,162020.2601028364
2469,2025-09-25 01:10:58.717600,423.80255044141967,Negroni,1200.0,1,qr,62,T002,coctel,61.39807710813126,162092.9844229951
2470,2025-09-25 01:12:00.115677,137.24636915887172,Cerveza,300.0,1,tarjeta,21,C001,cerveza,20.28013514839554,162154.38250010324
2471,2025-09-25 01:12:20.395812,175.2171375401009,Cerveza,300.0,1,tarjeta,29,C005,cerveza,52.08596033193546,162174.66263525165
2472,2025-09-25 01:13:12.481773,218.66266426975204,Cerveza,300.0,1,efectivo,20,C004,cerveza,32.871070056885834,162226.74859558357
2473,2025-09-25 01:13:45.352843,438.7843316173012,Margarita,1200.0,1,tarjeta,62,T003,coctel,62.98305245236663,162259.61966564046
2474,2025-09-25 01:14:48.335895,195.75531147009886,Cerveza,300.0,1,tarjeta,32,C003,cerveza,49.453423398301275,162322.60271809282
2475,2025-09-25 01:15:37.789318,160.5140111882331,Cerveza,300.0,1,mercado_pago,23,C001,cerveza,25.937053758069144,162372.05614149114
2476,2025-09-25 01:16:03.726372,192.47574248981525,Cerveza,300.0,1,qr,29,C002,cerveza,63.235175365230766,162397.9931952492
2477,2025-09-25 01:17:06.961548,190.77753370015955,Cerveza,300.0,1,qr,45,C005,cerveza,44.97489712912115,162461.22837061444
2478,2025-09-25 01:17:51.936445,168.77281957183484,Cerveza,300.0,1,tarjeta,34,C004,cerveza,94.07733863574407,162506.20326774355
2479,2025-09-25 01:19:26.013783,403.85558891509703,Old Fashioned,1200.0,1,efectivo,31,T001,coctel,38.78944090971568,162600.2806063793
2480,2025-09-25 01:20:04.803224,177.45856050820166,Cerveza,300.0,1,mercado_pago,44,C002,cerveza,21.056639340438107,162639.07004728902
2481,2025-09-25 01:20:25.859864,155.49035363007917,Cerveza,300.0,1,qr,28,C005,cerveza,38.27435066896861,162660.12668662946
2482,2025-09-25 01:21:04.134214,209.21095133541243,Cerveza,300.0,1,qr,30,C003,cerveza,64.01542638109247,162698.40103729843
2483,2025-09-25 01:22:08.149641,178.60952470715102,Cerveza,300.0,1,tarjeta,27,C001,cerveza,73.57145143544393,162762.41646367952
2484,2025-09-25 01:23:21.721092,408.9436373196948,Cosmopolitan,1200.0,1,qr,44,T002,coctel,93.95456410057535,162835.98791511497
2485,2025-09-25 01:24:55.675656,155.23390089514945,Cerveza,300.0,1,qr,32,C004,cerveza,69.36206880738443,162929.94247921553
2486,2025-09-25 01:26:05.037725,146.37224088622182,Cerveza,300.0,1,efectivo,49,C001,cerveza,68.76418815768729,162999.30454802292
2487,2025-09-25 01:27:13.801913,207.77222438762382,Cerveza,300.0,1,efectivo,32,C002,cerveza,50.74011089736427,163068.0687361806
2488,2025-09-25 01:28:04.542024,148.88471603768946,Cerveza,300.0,1,tarjeta,55,C003,cerveza,85.61162568411797,163118.80884707798
2489,2025-09-25 01:29:30.153650,173.2522919696739,Cerveza,300.0,1,tarjeta,24,C001,cerveza,64.35594977039842,163204.42047276208
2490,2025-09-25 01:30:34.509600,163.48316525636668,Cerveza,300.0,1,efectivo,52,C005,cerveza,21.500442335702502,163268.77642253248
2491,2025-09-25 01:30:56.010042,168.35607638876346,Cerveza,300.0,1,efectivo,50,C004,cerveza,37.8542824266531,163290.27686486818
2492,2025-09-25 01:31:33.864324,183.5085868249273,Cerveza,300.0,1,mercado_pago,20,C001,cerveza,33.45305369668549,163328.13114729483
2493,2025-09-25 01:32:07.317378,192.27102577680952,Cerveza,300.0,1,qr,21,C003,cerveza,30.05468996538733,163361.58420099152
2494,2025-09-25 01:32:37.372068,169.40299120471732,Cerveza,300.0,1,qr,37,C003,cerveza,72.11708663081623,163391.6388909569
2495,2025-09-25 01:33:49.489155,367.01728687618186,Daiquiri,1200.0,1,tarjeta,42,T003,coctel,46.6824112855997,163463.75597758772
2496,2025-09-25 01:34:36.171566,170.71614983830963,Cerveza,300.0,1,mercado_pago,39,C002,cerveza,65.35883846537818,163510.43838887333
2497,2025-09-25 01:35:41.530404,191.13103861543706,Cerveza,300.0,1,tarjeta,47,C004,cerveza,63.32041570125402,163575.7972273387
2498,2025-09-25 01:36:44.850820,185.21205936231812,Cerveza,300.0,1,qr,46,C005,cerveza,26.092939169796526,163639.11764303996
2499,2025-09-25 01:37:10.943759,370.3593424086944,Manhattan,1200.0,1,efectivo,30,T001,coctel,103.88445959515937,163665.21058220975
2500,2025-09-25 01:38:54.828219,199.24290124533832,Cerveza,747.21,1,efectivo,65,C001,cerveza,47.18127588992224,163769.09504180492
2501,2025-09-25 01:39:42.009495,392.32126856463395,Gimlet,1200.0,1,mercado_pago,37,T002,coctel,93.4688538666326,163816.27631769484
2502,2025-09-25 01:41:15.478349,151.86026949438593,Cerveza,300.0,1,tarjeta,54,C005,cerveza,33.17602843178964,163909.74517156146
2503,2025-09-25 01:41:48.654377,201.1696619225715,Cerveza,300.0,1,qr,51,C001,cerveza,69.93648129946526,163942.92119999326
2504,2025-09-25 01:42:58.590858,204.19977435743817,Cerveza,300.0,1,qr,34,C002,cerveza,26.14104029098611,164012.85768129272
2505,2025-09-25 01:43:24.731899,156.38569749471958,Cerveza,300.0,1,efectivo,53,C003,cerveza,90.13618943610034,164038.99872158372
2506,2025-09-25 01:44:54.868088,179.96794209758716,Cerveza,300.0,1,mercado_pago,18,C004,cerveza,50.03453111550401,164129.13491101982
2507,2025-09-25 01:45:44.902619,188.9530622917212,Cerveza,300.0,1,efectivo,65,C002,cerveza,25.95275744383371,164179.16944213532
2508,2025-09-25 01:46:10.855377,184.7886269242951,Cerveza,300.0,1,tarjeta,59,C003,cerveza,30.644404121952814,164205.12219957914
2509,2025-09-25 01:46:41.499781,200.49346897870737,Cerveza,300.0,1,qr,20,C005,cerveza,67.11700705270806,164235.7666037011
2510,2025-09-25 01:47:48.616788,372.59303663931115,Caipirinha,1200.0,1,qr,40,T003,coctel,88.79302429411558,164302.8836107538
2511,2025-09-25 01:49:17.409812,207.99587178438108,Cerveza,300.0,1,qr,33,C004,cerveza,67.3849473519461,164391.67663504792
2512,2025-09-25 01:50:24.794759,205.64321398443286,Cerveza,300.0,1,efectivo,40,C002,cerveza,121.2532722266669,164459.06158239985
2513,2025-09-25 01:52:26.048032,394.8359975190217,Martini,1200.0,1,qr,63,T002,coctel,27.77301376110878,164580.31485462651
2514,2025-09-25 01:52:53.821045,384.503352622557,Mojito,1200.0,1,efectivo,60,T001,coctel,75.5572109730698,164608.08786838764
2515,2025-09-25 01:54:09.378256,160.02000975969312,Cerveza,300.0,1,qr,23,C004,cerveza,32.86147539294656,164683.6450793607
2516,2025-09-25 01:54:42.239732,210.92187350702855,Cerveza,300.0,1,efectivo,20,C005,cerveza,85.79902429640852,164716.50655475364
2517,2025-09-25 01:56:08.038756,200.56937704336906,Cerveza,300.0,1,mercado_pago,28,C003,cerveza,72.63318008339351,164802.30557905004
2518,2025-09-25 01:57:20.671936,165.72302142991626,Cerveza,300.0,1,qr,54,C002,cerveza,62.18771715357893,164874.93875913342
2519,2025-09-25 01:58:22.859653,162.6531602975228,Cerveza,300.0,1,qr,62,C005,cerveza,39.369574875841224,164937.126476287
2520,2025-09-25 01:59:02.229228,346.3524229389981,Negroni,1200.0,1,efectivo,26,T003,coctel,46.19692279512073,164976.49605116283
2521,2025-09-25 01:59:48.426151,366.3142905484657,Margarita,1200.0,1,tarjeta,46,T002,coctel,69.96848497841333,165022.69297395795
2522,2025-09-25 02:00:58.394636,193.6608296449333,Cerveza,300.0,1,tarjeta,52,C004,cerveza,56.8906582587563,165092.66145893637
2523,2025-09-25 02:01:55.285294,169.99511240418755,Cerveza,300.0,1,mercado_pago,63,C004,cerveza,108.5932436069889,165149.55211719513
2524,2025-09-25 02:03:43.878538,169.9936736486244,Cerveza,300.0,1,tarjeta,20,C003,cerveza,79.24108594937117,165258.14536080213
2525,2025-09-25 02:05:03.119624,160.83897964388055,Cerveza,300.0,1,tarjeta,65,C005,cerveza,46.199488668199464,165337.3864467515
2526,2025-09-25 02:05:49.319112,203.11094953988095,Cerveza,300.0,1,mercado_pago,35,C002,cerveza,27.04716124816094,165383.58593541972
2527,2025-09-25 02:06:16.366274,173.36881152349847,Cerveza,300.0,1,efectivo,30,C004,cerveza,32.8681806723269,165410.63309666788
2528,2025-09-25 02:06:49.234454,203.36584289059925,Cerveza,300.0,1,qr,19,C002,cerveza,120.4060171193778,165443.5012773402
2529,2025-09-25 02:08:49.640471,156.8029121153456,Cerveza,300.0,1,qr,30,C005,cerveza,100.13780625787038,165563.90729445958
2530,2025-09-25 02:10:29.778278,167.07858887933475,Cerveza,300.0,1,tarjeta,22,C001,cerveza,109.4535179484666,165664.04510071746
2531,2025-09-25 02:12:19.231796,185.84046483481055,Cerveza,300.0,1,mercado_pago,65,C003,cerveza,158.56734962504416,165773.49861866594
2532,2025-09-25 02:14:57.799145,396.26807905804026,Old Fashioned,1200.0,1,tarjeta,20,T001,coctel,49.68872799210814,165932.065968291
2533,2025-09-25 02:15:47.487873,341.85405230607375,Cosmopolitan,1200.0,1,efectivo,57,T002,coctel,59.72927885811995,165981.7546962831
2534,2025-09-25 02:16:47.217152,379.0286323675365,Daiquiri,1200.0,1,efectivo,57,T003,coctel,61.38459833551818,166041.48397514122
2535,2025-09-25 02:17:48.601750,197.62635216776442,Cerveza,300.0,1,efectivo,34,C004,cerveza,34.831136978234625,166102.86857347674
2536,2025-09-25 02:18:23.432887,221.2567685666612,Cerveza,300.0,1,mercado_pago,62,C002,cerveza,120.52653050857008,166137.69971045497
2537,2025-09-25 02:20:23.959418,184.76489113428607,Cerveza,300.0,1,efectivo,52,C001,cerveza,128.02301490301002,166258.22624096353
2538,2025-09-25 02:22:31.982433,364.63478263226636,Manhattan,1200.0,1,efectivo,49,T002,coctel,36.663308070326984,166386.24925586654
2539,2025-09-25 02:23:08.645741,175.35924308738413,Cerveza,300.0,1,mercado_pago,22,C003,cerveza,97.24018612154282,166422.91256393687
2540,2025-09-25 02:24:45.885927,372.76052647489536,Gimlet,1200.0,1,mercado_pago,56,T001,coctel,21.569896035406394,166520.15275005842
2541,2025-09-25 02:25:07.455823,376.80664685474403,Caipirinha,1200.0,1,qr,38,T003,coctel,50.584143224529925,166541.72264609384
2542,2025-09-25 02:25:58.039966,404.08150047500914,Martini,1200.0,1,efectivo,50,T002,coctel,48.733324119340956,166592.30678931836
2543,2025-09-25 02:26:46.773290,158.4391844200079,Cerveza,300.0,1,efectivo,58,C005,cerveza,41.87481236136893,166641.0401134377
2544,2025-09-25 02:27:28.648103,209.99436787270824,Cerveza,300.0,1,mercado_pago,45,C004,cerveza,43.592136478079354,166682.91492579906
2545,2025-09-25 02:28:12.240239,185.2799335028277,Cerveza,300.0,1,qr,41,C002,cerveza,121.93200643468768,166726.50706227715
2546,2025-09-25 02:30:14.172246,361.3693690687538,Mojito,1200.0,1,qr,29,T001,coctel,28.671293670904653,166848.43906871183
2547,2025-09-25 02:30:42.843539,188.6516324718226,Cerveza,300.0,1,mercado_pago,47,C003,cerveza,58.58542540622972,166877.11036238272
2548,2025-09-25 02:31:41.428965,187.08382189005317,Cerveza,300.0,1,mercado_pago,22,C004,cerveza,31.12635008432195,166935.69578778895
2549,2025-09-25 02:32:12.555315,361.8103038123637,Negroni,1200.0,1,tarjeta,61,T002,coctel,68.3591216583029,166966.82213787327
2550,2025-09-25 02:33:20.914437,187.9753694694917,Cerveza,300.0,1,tarjeta,63,C005,cerveza,49.39147081252796,167035.1812595316
2551,2025-09-25 02:34:10.305907,180.77917295740923,Cerveza,300.0,1,tarjeta,28,C001,cerveza,141.77419110895346,167084.5727303441
